dt_zop_rok;quest_class;hermin_class;source;eu20_id;kraj_id;fin_vyuct_verejne;fin_vyuct_czv_wt_pocetobyv;fin_vyuct_eu_wt_pocetobyv;fin_vyuct_sr_wt_pocetobyv;fin_vyuct_sf_wt_pocetobyv;fin_vyuct_kraj_wt_pocetobyv;fin_vyuct_obec_wt_pocetobyv;fin_vyuct_jine_nar_ver_wt_pocetobyv;fin_vyuct_soukr_wt_pocetobyv;fin_vyuct_narodni_verejne_wt_pocetobyv;fin_vyuct_narodni_wt_pocetobyv;fin_vyuct_verejne_wt_pocetobyv;fin_vyuct_czv_wt_pocetkraju;fin_vyuct_eu_wt_pocetkraju;fin_vyuct_sr_wt_pocetkraju;fin_vyuct_sf_wt_pocetkraju;fin_vyuct_kraj_wt_pocetkraju;fin_vyuct_obec_wt_pocetkraju;fin_vyuct_jine_nar_ver_wt_pocetkraju;fin_vyuct_soukr_wt_pocetkraju;fin_vyuct_narodni_verejne_wt_pocetkraju;fin_vyuct_narodni_wt_pocetkraju;fin_vyuct_verejne_wt_pocetkraju;fin_vyuct_czv_wt_cond;fin_vyuct_eu_wt_cond;fin_vyuct_sr_wt_cond;fin_vyuct_sf_wt_cond;fin_vyuct_obec_wt_cond;fin_vyuct_kraj_wt_cond;fin_vyuct_jine_nar_ver_wt_cond;fin_vyuct_narodni_wt_cond;fin_vyuct_narodni_verejne_wt_cond;fin_vyuct_soukr_wt_cond;fin_vyuct_verejne_wt_cond
2018;AIS;AIS2;mssf;EU2020_2;CZ063;15698399,96;33131429,46271855012;14917875,92390298471;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;18213553,538815565407;0,000000000000000000000000000;18213553,53881556541;14917875,92390298471;33671481,2999999970;15295912,2100000009;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;18375569,08999999985;0,00000000000000000000000000;18375569,08999999985;15295912,2100000009;33671481,29999999702;15295912,21000000089;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;18375569,08999999985;0,00000000000000000000000000;18375569,08999999985;15295912,2100000009
2018;AIS;AIS2;mssf;EU2020_2;CZ064;10731869,24;20223192,37316266075;10514018,13349916600;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;9709174,239663496614;-0,000000000009918756606317065;9709174,23966349661;10514018,13349916600;15068673,7799999993;8059471,8099999996;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;7009201,96999999974;-0,00000000011641532182693481;7009201,96999999974;8059471,8099999996;15068673,77999999933;8059471,80999999959;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;7009201,96999999974;-0,00000000011641532182693481;7009201,96999999974;8059471,8099999996
2018;AIS;AIS2;mssf;EU2020_2;CZ071;1358415,94;2329767,83999999985;1358415,93999999994;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;971351,899999999907;0,000000000116415321826934814;971351,90000000002;1358415,93999999994;2329767,8399999999;1358415,9399999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;971351,89999999991;0,00000000011641532182693481;971351,90000000002;1358415,9399999999;2329767,83999999985;1358415,93999999994;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;971351,90000000002;0,00000000011641532182693481;971351,89999999991;1358415,9399999999
2018;AIS;AIS2;mssf;EU2020_2;CZ072;3959463,67;8375850,83000000007;3959463,66999999993;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;4416387,160000000149;0,000000000000000000000000000;4416387,16000000015;3959463,66999999993;8375850,8300000001;3959463,6699999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;4416387,16000000015;0,00000000000000000000000000;4416387,16000000015;3959463,6699999999;8375850,83000000007;3959463,66999999993;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;4416387,16000000015;0,00000000000000000000000000;4416387,16000000015;3959463,6699999999
2018;AIS;AIS2;mssf;EU2020_2;CZ080;7349301,36;15533006,05000000075;7349301,36000000034;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;8183704,690000000410;-0,000000000698491930961608887;8183704,69000000041;7349301,35999999940;15533006,0500000007;7349301,3600000003;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;8183704,69000000041;-0,00000000069849193096160889;8183704,69000000041;7349301,3599999994;15533006,05000000075;7349301,36000000034;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;8183704,69000000041;-0,00000000069849193096160889;8183704,69000000041;7349301,3599999994
2018;AIS;AIS2;mssf;EU2020_3;CZ020;120972277,85;325450617,35339260101;120794091,60736593604;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;204656525,746026664972;-0,000000001746229827404022217;204656525,74602666497;120794091,60736593604;325463887,3399999738;120801390,0999999940;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;204662497,24000000954;-0,00000000174622982740402222;204662497,24000000954;120801390,0999999940;325463887,33999997377;120801390,09999999404;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;204662497,24000000954;-0,00000000174622982740402222;204662497,24000000954;120801390,0999999940
2018;AIS;AIS2;mssf;EU2020_3;CZ031;48617660,43;127258658,17000000179;48237530,32999999821;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;79021127,840000003576;-0,000000000523868948221206665;79021127,84000000358;48237530,32999999821;127258658,1700000018;48237530,3299999982;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;79021127,84000000358;-0,00000000052386894822120667;79021127,84000000358;48237530,3299999982;127258658,17000000179;48237530,32999999821;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;79021127,84000000358;-0,00000000052386894822120667;79021127,84000000358;48237530,3299999982
2018;AIS;AIS2;mssf;EU2020_3;CZ032;14998002,62;41080430,25000000000;14998002,62000000104;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;26082427,629999998957;0,000000001396983861923217773;26082427,63000000268;14998002,62000000104;41080430,2500000000;14998002,6200000010;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;26082427,62999999896;0,00000000139698386192321777;26082427,63000000268;14998002,6200000010;41080430,25000000000;14998002,62000000104;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;26082427,63000000268;0,00000000139698386192321777;26082427,62999999896;14998002,6200000010
2018;AIS;AIS2;mssf;EU2020_3;CZ041;27680444,52;69201111,29999999702;27680444,51999999955;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;41520666,779999993742;0,000000000000000000000000000;41520666,77999999374;27680444,51999999955;69201111,2999999970;27680444,5199999996;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;41520666,77999999374;0,00000000000000000000000000;41520666,77999999374;27680444,5199999996;69201111,29999999702;27680444,51999999955;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;41520666,77999999374;0,00000000000000000000000000;41520666,77999999374;27680444,5199999996
2018;AIS;AIS2;mssf;EU2020_3;CZ042;82283242,27;229462201,96999999881;82283242,26999999583;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;147178959,699999988079;0,000000002095475792884826660;147178959,69999998808;82283242,26999999583;229462201,9699999988;82283242,2699999958;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;147178959,69999998808;0,00000000209547579288482666;147178959,69999998808;82283242,2699999958;229462201,96999999881;82283242,26999999583;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;147178959,69999998808;0,00000000209547579288482666;147178959,69999998808;82283242,2699999958
2018;AIS;AIS2;mssf;EU2020_3;CZ051;48573164,48;142418247,65999999642;48573164,47999999672;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;93845083,180000007153;-0,000000003958120942115783691;93845083,17999999225;48573164,47999999672;142418247,6599999964;48573164,4799999967;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;93845083,18000000715;-0,00000000395812094211578369;93845083,17999999225;48573164,4799999967;142418247,65999999642;48573164,47999999672;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;93845083,17999999225;-0,00000000395812094211578369;93845083,18000000715;48573164,4799999967
2018;AIS;AIS2;mssf;EU2020_3;CZ052;42104979,26;106186870,26320770383;41815162,10160385072;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;64371708,161603853106;-0,000000005122274160385131836;64371708,16160384566;41815162,10160384327;106326504,5799999982;41884979,2599999979;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;64441525,32000000030;-0,00000000512227416038513184;64441525,32000000030;41884979,2599999979;106326504,57999999821;41884979,25999999791;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;64441525,32000000030;-0,00000000512227416038513184;64441525,32000000030;41884979,2599999979
2018;AIS;AIS2;mssf;EU2020_3;CZ053;29455634,16;83741721,50000000000;29455634,16000000015;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;54286087,340000003576;-0,000000000698491930961608887;54286087,34000000358;29455634,16000000015;83741721,5000000000;29455634,1600000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;54286087,34000000358;-0,00000000069849193096160889;54286087,34000000358;29455634,1600000001;83741721,50000000000;29455634,16000000015;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;54286087,34000000358;-0,00000000069849193096160889;54286087,34000000358;29455634,1600000001
2018;AIS;AIS2;mssf;EU2020_3;CZ063;41392423,56;94383879,64000000060;41190695,75999999791;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;53193183,880000002682;-0,000000003026798367500305176;53193183,87999999523;41190695,75999999791;94383879,6400000006;41190695,7599999979;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;53193183,88000000268;-0,00000000302679836750030518;53193183,87999999523;41190695,7599999979;94383879,64000000060;41190695,75999999791;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;53193183,87999999523;-0,00000000302679836750030518;53193183,88000000268;41190695,7599999979
2018;AIS;AIS2;mssf;EU2020_3;CZ064;98526478,60;267606265,39882141352;98360719,59441071749;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;169245545,804410696030;-0,000000000989530235528945923;169245545,80441069603;98360719,59441071749;267497783,4099999964;98306478,5999999940;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;169191304,81000000238;-0,00000000098953023552894592;169191304,81000000238;98306478,6000000089;267497783,40999999642;98306478,59999999404;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;169191304,81000000238;-0,00000000098953023552894592;169191304,81000000238;98306478,6000000089
2018;AIS;AIS2;mssf;EU2020_3;CZ071;80133459,44;214703648,31999999285;80133459,43999999762;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;134570188,879999995232;-0,000000003841705620288848877;134570188,87999999523;80133459,43999999762;214703648,3199999928;80133459,4399999976;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;134570188,87999999523;-0,00000000384170562028884888;134570188,87999999523;80133459,4399999976;214703648,31999999285;80133459,43999999762;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;134570188,87999999523;-0,00000000384170562028884888;134570188,87999999523;80133459,4399999976
2018;AIS;AIS2;mssf;EU2020_3;CZ072;100126439,14;273104196,53660738468;99962849,88263407350;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;173141346,653973340988;0,000000001164153218269348145;173141346,65397334099;99962849,88263407350;273090926,5500000119;99955551,3900000006;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;173135375,15999999642;0,00000000116415321826934814;173135375,15999999642;99955551,3900000006;273090926,55000001192;99955551,39000000060;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;173135375,15999999642;0,00000000116415321826934814;173135375,15999999642;99955551,3900000006
2018;AIS;AIS2;mssf;EU2020_3;CZ080;115979290,67;357580157,52797085047;115774866,83398543298;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;241805290,693985432386;-0,000000006984919309616088867;241805290,69398543239;115774866,83398543298;357549005,1999999881;115759290,6700000018;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;241789714,53000000119;-0,00000000698491930961608887;241789714,53000000119;115759290,6699999869;357549005,19999998808;115759290,67000000179;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;241789714,53000000119;-0,00000000698491930961608887;241789714,53000000119;115759290,6699999869
2018;AIS;AIS2;mssf;EU2020_3;NA;1163715,80;1771419,84000000008;581857,89999999991;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;1189561,939999999944;0,000000000116415321826934814;1189561,94000000018;581857,90000000014;1771419,8400000001;581857,8999999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1189561,93999999994;0,00000000011641532182693481;1189561,94000000018;581857,9000000001;1771419,84000000008;581857,89999999991;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;1189561,94000000018;0,00000000011641532182693481;1189561,93999999994;581857,9000000001
2018;AIS;AIS2;mssf;EU2020_5;CZ010;0,00;3999976,00000000000;1999988,00000000000;0,00000000000000;0;1,0000000000000000;0,0000000000000000;0,000000000000000000;0,000000000000;0,000000000000000000000000000;1999988,00000000000;0,00000000000;3999976,0000000000;1999988,0000000000;0,00000000000;0;1,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;1999988,00000000000;0,0000000000;3999976,00000000000;1999988,00000000000;0,00000000000;0;0,0000000000000000;1,0000000000000000;0,000000000000000000;1999988,00000000000;0,00000000000000000000000000;0,00000000000;0,0000000000
2018;AIS;AIS2;mssf;NA;CZ020;267403952,37;580956177,06431627274;237651878,32101035118;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;343304298,743305861950;-0,000000000203726813197135925;343304298,74330586195;237651878,32101035118;609190520,2949999571;246972784,1399999857;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;362217736,15499997139;-0,00000000020372681319713593;362217736,15499997139;246972784,1399999857;609190520,29499995708;246972784,13999998569;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;362217736,15499997139;-0,00000000020372681319713593;362217736,15499997139;246972784,1399999857
2018;AIS;AIS2;mssf;NA;CZ031;45351015,57;113543220,18000000715;45351015,57000000030;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;68192204,609999999404;0,000000001047737896442413330;68192204,60999999940;45351015,57000000030;113543220,1800000072;45351015,5700000003;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;68192204,60999999940;0,00000000104773789644241333;68192204,60999999940;45351015,5700000003;113543220,18000000715;45351015,57000000030;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;68192204,60999999940;0,00000000104773789644241333;68192204,60999999940;45351015,5700000003
2018;AIS;AIS2;mssf;NA;CZ032;14561916,03;30310273,76500000060;13764607,28500000015;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;16545666,480000000447;-0,000000000189174897968769073;16545666,48000000045;13764607,28500000015;30310273,7650000006;13764607,2850000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;16545666,48000000045;-0,00000000018917489796876907;16545666,48000000045;13764607,2850000001;30310273,76500000060;13764607,28500000015;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;16545666,48000000045;-0,00000000018917489796876907;16545666,48000000045;13764607,2850000001
2018;AIS;AIS2;mssf;NA;CZ041;199113223,52;472596253,95046591759;196432944,10823529959;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;276163309,842230618000;0,000000005064066499471664429;276163309,84223067760;196432944,10823529959;420637896,3500000238;179115223,5200000107;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;241522672,83000001311;0,00000000506406649947166443;241522672,83000001311;179115223,5200000107;420637896,35000002384;179115223,52000001073;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;241522672,83000001311;0,00000000506406649947166443;241522672,83000001311;179115223,5200000107
2018;AIS;AIS2;mssf;NA;CZ042;322030510,77;710449335,59367501736;291615542,95673578978;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;418833792,636939227581;0,000000009199106831861110710;418833792,63693922758;291615542,95673578978;731819876,6299999952;298708017,4850000143;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;433111859,14499998093;0,00000000942964106798171997;433111859,14500004053;298708017,4850000143;731819876,62999999523;298708017,48500001431;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;433111859,14500004053;0,00000000942964106798171997;433111859,14499998093;298708017,4850000143
2018;AIS;AIS2;mssf;NA;CZ051;96741113,28;250223904,79151025414;92862932,89975392818;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;157360971,891756325960;-0,000000003763966494066092388;157360971,89175632596;92862932,89975392818;255602807,4849999845;94745548,8400000036;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;160857258,64500001073;-0,00000000399450073018670082;160857258,64500001073;94745548,8400000036;255602807,48499998450;94745548,84000000358;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;160857258,64500001073;-0,00000000399450073018670082;160857258,64500001073;94745548,8400000036
2018;AIS;AIS2;mssf;NA;CZ052;15508531,64;36135411,43999999762;15508531,64000000060;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;20626879,800000000745;0,000000000247382558882236481;20626879,80000000075;15508531,64000000060;36135411,4399999976;15508531,6400000006;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;20626879,80000000075;0,00000000024738255888223648;20626879,80000000075;15508531,6400000006;36135411,43999999762;15508531,64000000060;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;20626879,80000000075;0,00000000024738255888223648;20626879,80000000075;15508531,6400000006
2018;AIS;AIS2;mssf;NA;CZ053;73185730,39;183739167,47999998927;73185730,39000000060;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;110553437,090000003576;-0,000000002502929419279098511;110553437,09000000358;73185730,39000000060;183739167,4799999893;73185730,3900000006;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;110553437,09000000358;-0,00000000250292941927909851;110553437,09000000358;73185730,3900000006;183739167,47999998927;73185730,39000000060;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;110553437,09000000358;-0,00000000250292941927909851;110553437,09000000358;73185730,3900000006
2018;AIS;AIS2;mssf;NA;CZ063;112136640,27;259133449,97933691740;110445199,98745161295;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;148688249,991885304451;0,000000000436557456851005554;148688249,99188530445;110445199,98745161295;260491468,5850000083;111056308,3599999994;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;149435160,22499999404;0,00000000043655745685100555;149435160,22499999404;111056308,3599999994;260491468,58500000834;111056308,35999999940;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;149435160,22499999404;0,00000000043655745685100555;149435160,22499999404;111056308,3599999994
2018;AIS;AIS2;mssf;NA;CZ064;387854521,34;941942648,82563686371;386114492,87154245377;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;555828155,954094409943;0,000000006315758582786656916;555828155,95409440994;386114492,87154245377;938633113,1749999523;384900978,1100000143;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;553732135,06500005722;0,00000000631575858278665692;553732135,06500005722;384900978,1100000143;938633113,17499995232;384900978,11000001431;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;553732135,06500005722;0,00000000631575858278665692;553732135,06500005722;384900978,1100000143
2018;AIS;AIS2;mssf;NA;CZ071;228448832,99;552423159,89999997616;228448832,99000000954;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;323974326,910000026226;0,000000004554749466478824615;323974326,91000002623;228448832,99000000954;552423159,8999999762;228448832,9900000095;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;323974326,91000002623;0,00000000455474946647882462;323974326,91000002623;228448832,9900000095;552423159,89999997616;228448832,99000000954;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;323974326,91000002623;0,00000000455474946647882462;323974326,91000002623;228448832,9900000095
2018;AIS;AIS2;mssf;NA;CZ072;255016139,33;614009279,42567729950;252122420,20298707485;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;361886859,222690284252;0,000000000756699591875076294;361886859,22269028425;252122420,20298707485;614134548,3600000143;252166264,3300000131;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;361968284,02999997139;0,00000000075669959187507629;361968284,03000003099;252166264,3300000131;614134548,36000001431;252166264,33000001311;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;361968284,03000003099;0,00000000075669959187507629;361968284,02999997139;252166264,3300000131
2018;AIS;AIS2;mssf;NA;CZ080;503445622,62;1127613139,93438148499;496592521,05728352070;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;631020618,877097964287;0,000000001011358108371496201;631020618,87709796429;496592521,05728352070;1126413958,6849999428;496172807,6200000048;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;630241151,06500005722;0,00000000101135810837149620;630241151,06500005722;496172807,6200000048;1126413958,68499994278;496172807,62000000477;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;630241151,06500005722;0,00000000101135810837149620;630241151,06500005722;496172807,6200000048
2018;AIS;AIS2;mssf;NA;NA;12032053,62;13094762,72000000067;6016026,80999999959;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;7078735,909999999218;0,000000001047737896442413330;7078735,91000000108;6016026,81000000052;13094762,7200000007;6016026,8099999996;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;7078735,90999999922;0,00000000104773789644241333;7078735,91000000108;6016026,8100000005;13094762,72000000067;6016026,80999999959;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;7078735,91000000108;0,00000000104773789644241333;7078735,90999999922;6016026,8100000005
2018;AIS;AIS3;mssf;EU2020_2;CZ020;340293,45;453724,59999999998;340293,45000000001;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;113431,149999999994;-0,000000000058207660913467407;113431,14999999997;340293,44999999995;453724,6000000000;340293,4500000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;113431,14999999999;-0,00000000005820766091346741;113431,14999999997;340293,4500000000;453724,59999999998;340293,45000000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;113431,14999999997;-0,00000000005820766091346741;113431,14999999999;340293,4500000000
2018;AIS;AIS3;mssf;EU2020_2;CZ064;6274656,37;11807094,53999999911;6274656,37000000011;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;5532438,169999999925;0,000000000000000000000000000;5532438,16999999993;6274656,37000000011;11807094,5399999991;6274656,3700000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;5532438,16999999993;0,00000000000000000000000000;5532438,16999999993;6274656,3700000001;11807094,53999999911;6274656,37000000011;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;5532438,16999999993;0,00000000000000000000000000;5532438,16999999993;6274656,3700000001
2018;AIS;AIS3;mssf;EU2020_3;CZ020;13070430,58;36199064,07999999821;13070430,58000000007;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;23128633,500000000000;-0,000000000058207660913467407;23128633,50000000000;13070430,58000000007;36199064,0799999982;13070430,5800000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;23128633,50000000000;-0,00000000005820766091346741;23128633,50000000000;13070430,5800000001;36199064,07999999821;13070430,58000000007;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;23128633,50000000000;-0,00000000005820766091346741;23128633,50000000000;13070430,5800000001
2018;AIS;AIS3;mssf;EU2020_3;CZ031;730656,60;2435522,00000000000;730656,59999999998;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;1704865,399999999907;0,000000000116415321826934814;1704865,39999999991;730656,60000000009;2435522,0000000000;730656,6000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1704865,39999999991;0,00000000011641532182693481;1704865,39999999991;730656,6000000001;2435522,00000000000;730656,59999999998;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;1704865,39999999991;0,00000000011641532182693481;1704865,39999999991;730656,6000000001
2018;AIS;AIS3;mssf;EU2020_3;CZ041;8367008,63;21474606,98000000045;8367008,62999999989;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;13107598,349999999627;0,000000000465661287307739258;13107598,34999999963;8367008,63000000082;21474606,9800000004;8367008,6299999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;13107598,34999999963;0,00000000046566128730773926;13107598,34999999963;8367008,6300000008;21474606,98000000045;8367008,62999999989;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;13107598,34999999963;0,00000000046566128730773926;13107598,34999999963;8367008,6300000008
2018;AIS;AIS3;mssf;EU2020_3;CZ042;3579407,80;7158815,61000000034;3579407,79999999981;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;3579407,810000000056;0,000000000000000000000000000;3579407,81000000006;3579407,79999999981;7158815,6100000003;3579407,7999999998;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;3579407,81000000006;0,00000000000000000000000000;3579407,81000000006;3579407,7999999998;7158815,61000000034;3579407,79999999981;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;3579407,81000000006;0,00000000000000000000000000;3579407,81000000006;3579407,7999999998
2018;AIS;AIS3;mssf;EU2020_3;CZ052;11295922,00;22053922,00000000000;10048961,00000000000;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;12004961,000000000000;0,000000000000000000000000000;12004961,00000000000;10048961,00000000000;22053922,0000000000;10048961,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;12004961,00000000000;0,00000000000000000000000000;12004961,00000000000;10048961,0000000000;22053922,00000000000;10048961,00000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;12004961,00000000000;0,00000000000000000000000000;12004961,00000000000;10048961,0000000000
2018;AIS;AIS3;mssf;EU2020_3;CZ053;902963,18;1805926,37000000011;902963,18000000005;0,00000000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;902963,189999999944;0,000000000116415321826934814;902963,19000000006;902963,18000000017;1805926,3700000001;902963,1800000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;902963,18999999994;0,00000000011641532182693481;902963,19000000006;902963,1800000002;1805926,37000000011;902963,18000000005;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,000000000000000000;902963,19000000006;0,00000000011641532182693481;902963,18999999994;902963,1800000002
