dt_nplus3_rok;quest_class;hermin_class;source;eu20_id;kraj_id;fin_zbyva_verejne;fin_zbyva_czv_wt_pocetobyv;fin_zbyva_eu_wt_pocetobyv;fin_zbyva_sr_wt_pocetobyv;fin_zbyva_sf_wt_pocetobyv;fin_zbyva_kraj_wt_pocetobyv;fin_zbyva_obec_wt_pocetobyv;fin_zbyva_jine_nar_ver_wt_pocetobyv;fin_zbyva_soukr_wt_pocetobyv;fin_zbyva_narodni_verejne_wt_pocetobyv;fin_zbyva_narodni_wt_pocetobyv;fin_zbyva_verejne_wt_pocetobyv;fin_zbyva_czv_wt_pocetkraju;fin_zbyva_eu_wt_pocetkraju;fin_zbyva_sr_wt_pocetkraju;fin_zbyva_sf_wt_pocetkraju;fin_zbyva_kraj_wt_pocetkraju;fin_zbyva_obec_wt_pocetkraju;fin_zbyva_jine_nar_ver_wt_pocetkraju;fin_zbyva_soukr_wt_pocetkraju;fin_zbyva_narodni_verejne_wt_pocetkraju;fin_zbyva_narodni_wt_pocetkraju;fin_zbyva_verejne_wt_pocetkraju;fin_zbyva_czv_wt_cond;fin_zbyva_eu_wt_cond;fin_zbyva_sr_wt_cond;fin_zbyva_sf_wt_cond;fin_zbyva_obec_wt_cond;fin_zbyva_kraj_wt_cond;fin_zbyva_jine_nar_ver_wt_cond;fin_zbyva_narodni_wt_cond;fin_zbyva_narodni_verejne_wt_cond;fin_zbyva_soukr_wt_cond;fin_zbyva_verejne_wt_cond
2021;AIS;AIS2;mssf;EU2020_2;CZ064;167301932,815333337;123034997,495474130;69556920,0073935986;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;53478077,48808053136;-0,0000000023065734942140095;53478077,48808053136;123034997,495474130;73250782,419466659;40553007,4702888876;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;32697774,9491777793;-0,0000000012345198127958510;32697774,9491777755;73250782,419466659;73250782,419466659;40553007,4702888876;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;32697774,9491777755;-0,0000000012345198127958510;32697774,94917777926;73250782,419466659
2021;AIS;AIS2;mssf;EU2020_2;CZ071;64194715,145333335;18168271,450689070;10786047,6424050760;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;7382223,80828399118;-0,0000000006012313963364988;7382223,80828399118;18168271,450689070;25333046,908133332;15023649,5182888880;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;10309397,3898444436;-0,0000000007533364825778538;10309397,3898444436;25333046,908133332;25333046,908133332;15023649,5182888880;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;10309397,3898444436;-0,0000000007533364825778538;10309397,38984444365;25333046,908133332
2021;AIS;AIS2;mssf;EU2020_2;CZ072;121356961,189999998;84962416,587855265;43987896,4876561165;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;40974520,10019914806;-0,0000000000848886044809778;40974520,10019914806;84962416,587855265;92338827,386999995;48196099,3895555586;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;44142727,9974444434;-0,0000000000517401430341932;44142727,9974444434;92338827,386999995;92338827,386999995;48196099,3895555586;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;44142727,9974444434;-0,0000000000517401430341932;44142727,99744444340;92338827,386999995
2021;AIS;AIS2;mssf;EU2020_2;CZ080;102756814,753333330;84934180,382803574;45985968,1074825898;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;38948212,27532099187;0,0000000005371421883969238;38948212,27532099187;84934180,382803574;84651077,966133326;45775480,6714000031;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;38875597,2947333306;0,0000000004315127929051716;38875597,2947333306;84651077,966133326;84651077,966133326;45775480,6714000031;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;38875597,2947333306;0,0000000004315127929051716;38875597,29473333061;84651077,966133326
2021;AIS;AIS2;mssf;EU2020_3;CZ010;2576297,103333333;2576297,103333333;1159333,6933333334;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;1416963,41000000015;-0,0000000003104408582051595;1416963,40999999968;2576297,103333333;2576297,103333333;1159333,6933333334;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;1416963,4100000001;-0,0000000003104408582051595;1416963,4099999997;2576297,103333333;2576297,103333333;1159333,6933333334;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;1416963,4099999997;-0,0000000003104408582051595;1416963,41000000015;2576297,103333333
2021;AIS;AIS2;mssf;EU2020_3;CZ020;322654975,153333306;322654975,153333306;140849546,3280000091;0,00000000000;163893,000000000;0,00000000000000000;0,000000000;0,0000000000000000;181641535,82533332705;163892,9999999965366441756486893;181805428,82533332705;322654975,153333306;322654975,153333306;140849546,3280000091;0,0000000000;163893,000000000;0,000000000000000000;0,000000000;0,0000000000000000;181641535,8253333271;163892,9999999965366441756486893;181805428,8253333271;322654975,153333306;322654975,153333306;140849546,3280000091;0,0000000000;163893,000000000;0,000000000;0,00000000000000000;0,0000000000000000;181805428,8253333271;163892,9999999965366441756486893;181641535,82533332705;322654975,153333306
2021;AIS;AIS2;mssf;EU2020_3;CZ031;133331113,631999999;133331113,631999999;56841696,7373333350;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;76489416,89466667175;-0,0000000008226682742436727;76489416,89466667175;133331113,631999999;133331113,631999999;56841696,7373333350;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;76489416,8946666718;-0,0000000008226682742436727;76489416,8946666718;133331113,631999999;133331113,631999999;56841696,7373333350;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;76489416,8946666718;-0,0000000008226682742436727;76489416,89466667175;133331113,631999999
2021;AIS;AIS2;mssf;EU2020_3;CZ032;130543720,230000004;130543720,230000004;56050870,7519999966;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;74492849,47800000012;0,0000000015522042910257976;74492849,47800000012;130543720,230000004;130543720,230000004;56050870,7519999966;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;74492849,4780000001;0,0000000015522042910257976;74492849,4780000001;130543720,230000004;130543720,230000004;56050870,7519999966;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;74492849,4780000001;0,0000000015522042910257976;74492849,47800000012;130543720,230000004
2021;AIS;AIS2;mssf;EU2020_3;CZ041;19654670,873333331;19654670,873333331;7516307,2219999991;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;12138363,65133333392;-0,0000000005355104804039001;12138363,65133333206;19654670,873333331;19654670,873333331;7516307,2219999991;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;12138363,6513333339;-0,0000000005355104804039001;12138363,6513333321;19654670,873333331;19654670,873333331;7516307,2219999991;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;12138363,6513333321;-0,0000000005355104804039001;12138363,65133333392;19654670,873333331
2021;AIS;AIS2;mssf;EU2020_3;CZ042;387206550,696666658;387206550,696666658;141646637,3353333473;0,00000000000;0,000000000;0,00000000000000000;0,000000000;0,0000000000000000;245559913,36133334041;0,0000000016530975699424745;245559913,36133334041;387206550,696666658;387206550,696666658;141646637,3353333473;0,0000000000;0,000000000;0,000000000000000000;0,000000000;0,0000000000000000;245559913,3613333404;0,0000000016530975699424745;245559913,3613333404;387206550,696666658;387206550,696666658;141646637,3353333473;0,0000000000;0,000000000;0,000000000;0,00000000000000000;0,0000000000000000;245559913,3613333404;0,0000000016530975699424745;245559913,36133334041;387206550,696666658
