dt_zop_rok;quest_class;hermin_class;source;eu20_id;dt_zop_kvartal;dt_zop_kvartal_datum;fin_vyuct_czv;fin_vyuct_eu;fin_vyuct_sr;fin_vyuct_sf;fin_vyuct_kraj;fin_vyuct_obec;fin_vyuct_jine_nar_ver;fin_vyuct_soukr;fin_vyuct_narodni_verejne;fin_vyuct_narodni;fin_vyuct_verejne
2016;INFR;INFR;mssf;NA;2;2016-04-01;31869051,6499999985;27088693,8999999985;0,00000000000;0;0,0000000000000000;1,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;4780357,75000000000;0,0000000000
2016;INFR;INFR;mssf;NA;3;2016-07-01;1094558932,1299998760;930375092,2500000000;1480932,10000000009;0;1,0000000000000000;7,0000000000000000;1,0000000000000000;0,00000000000;0,00000000000000000000000000;164183839,87999999523;0,0000000000
2016;INFR;INFR;mssf;NA;4;2016-10-01;5051259312,2899999619;4292584138,6300001144;512986,81999999995;0;1,0000000000000000;12,0000000000000000;2,0000000000000000;1236273,69999999995;-0,00000000023283064365386963;758675173,65999996662;2846525,0999999996
2016;INFR;INFR;prv;NA;4;NA;9143551,0000000000;4526055,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;4617496,00000000000;0,0000000000
2016;RD;RD;mssf;EU2020_2;3;2016-07-01;55044050,7899999991;45335443,1700000018;5141405,08000000007;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;4567202,54000000004;5141405,07999999821186065673828125;9708607,61999999732;50476848,2499999925
2016;RD;RD;mssf;EU2020_2;4;2016-10-01;136086853,6399999857;98990901,2800000012;10271176,50999999978;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;26824775,84999999776;10271176,50999999232590198516845703;37095952,35999999940;109262077,7899999917
2016;TA;TA;mssf;EU2020_1;3;2016-07-01;40505,4266378827;36804,4439604924;1675,70929019623;0;0,0000000000000000;0,0662999998099372;0,0000000000000000;0,00000000000;0,00000000000000000000000000;3700,98267739036;0,0000000000
2016;TA;TA;mssf;EU2020_1;4;2016-10-01;34735,5326867871;31561,7450558015;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;3173,78763098562;0,00000000000385916791976135;3173,78763098562;31561,7450558015
2016;TA;TA;mssf;EU2020_5;3;2016-07-01;45698,4300529959;41522,9624169657;1890,54381458036;0;0,0000000000000000;0,0747999997855702;0,0000000000000000;0,00000000000;0,00000000000000000000000000;4175,46763603015;0,0000000000
2016;TA;TA;mssf;EU2020_5;4;2016-10-01;1398108,5561081702;1326581,8826270581;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;71526,67348111198;0,00000000000435393303767948;71526,67348111197;1326581,8826270581
2016;TA;TA;mssf;NA;1;2016-01-01;16873929,7025000006;14342840,2374999989;2531089,46499999985;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;2531089,46500000032;0,0000000000
2016;TA;TA;mssf;NA;2;2016-04-01;235837218,0724999905;200457439,1074999869;35379778,96499999613;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;35379778,96500000358;0,0000000000
2016;TA;TA;mssf;NA;3;2016-07-01;642870113,8341113329;538812641,4702520370;104056589,55238290131;0;0,0000000000000000;0,0288999999171521;0,0000000000000000;0,00000000000;0,00000000000000000000000000;104057472,36385937035;0,0000000000
2016;TA;TA;mssf;NA;4;2016-10-01;568488006,1621327400;482048628,3812422752;60977339,79500000179;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;101977,01589042964;284418,16999999992549419403076172;86439377,78089042008;1925034,9637422725
2016;NA;NA;mssf;NA;3;2016-07-01;0,0000000000;0,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;0,00000000000;0,0000000000
2016;NA;NA;mssf;NA;4;2016-10-01;0,0000000000;0,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;0,00000000000;0,0000000000
2017;AIS;AIS1;mssf;EU2020_3;2;2017-04-01;7860893,9500000002;3930446,9700000002;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;3930446,97999999998;0,00000000000000000000000000;3930446,97999999998;3930446,9700000002
2017;AIS;AIS1;mssf;EU2020_3;3;2017-07-01;18386125,8000000007;7172017,6100000003;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;11214108,18999999948;0,00000000046566128730773926;11214108,19000000134;7172017,6100000003
2017;AIS;AIS1;prv;NA;1;NA;771266971,3300000429;381776776,0799999833;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;389490195,25000000000;0,0000000000
2017;AIS;AIS1;prv;NA;2;NA;1044470165,8300000429;517012411,7799999714;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;527457754,05000001192;0,0000000000
2017;AIS;AIS1;prv;NA;3;NA;569423924,0000000000;281864745,5699999928;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;287559178,43000000715;0,0000000000
2017;AIS;AIS1;prv;NA;4;NA;256024243,0000000000;126731963,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;129292280,00000000000;0,0000000000
2017;AIS;AIS2;mssf;EU2020_2;2;2017-04-01;74514196,8400000036;35186890,8799999952;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;39327305,96000000089;0,00000000000000000000000000;39327305,96000000089;35186890,8799999952
2017;AIS;AIS2;mssf;EU2020_2;3;2017-07-01;47379702,9900000021;23865938,8999999985;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;23513764,08999999985;0,00000000034924596548080444;23513764,08999999985;23865938,8999999985
2017;AIS;AIS2;mssf;EU2020_2;4;2017-10-01;3719742,2800000003;2444133,9800000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1275608,30000000005;0,00000000011641532182693481;1275608,30000000005;2444133,9800000000
2017;AIS;AIS2;mssf;EU2020_3;1;2017-01-01;37720343,6400000006;13443220,4499999993;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;24277123,19000000134;-0,00000000122236087918281555;24277123,18999999762;13443220,4499999993
2017;AIS;AIS2;mssf;EU2020_3;2;2017-04-01;315624445,1000000238;116400848,3199999928;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;199223596,78000000119;-0,00000000291038304567337036;199223596,78000000119;116400848,3199999928
2017;AIS;AIS2;mssf;EU2020_3;3;2017-07-01;228164126,4000000060;86734480,9899999946;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;141429645,40999999642;0,00000000267755240201950073;141429645,40999999642;86734480,9900000095
2017;AIS;AIS2;mssf;EU2020_3;4;2017-10-01;50170720,1199999973;18689880,3000000007;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;31480839,82000000030;-0,00000000139698386192321777;31480839,82000000030;18689880,3000000007
2017;AIS;AIS2;mssf;NA;1;2017-01-01;295728769,6274999976;123617921,1025000066;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;172110848,52500000596;0,00000000259024091064929962;172110848,52500000596;123617921,1025000066
2017;AIS;AIS2;mssf;NA;2;2017-04-01;934214385,7374999523;375826177,2325000167;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;558388208,50499999523;0,00000000034924596548080444;558388208,50499999523;375826177,2325000167
2017;AIS;AIS2;mssf;NA;3;2017-07-01;1489973606,3875000477;620903606,0225000381;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;869070000,36500000954;-0,00000000065483618527650833;869070000,36500000954;620903606,0225000381
2017;AIS;AIS2;mssf;NA;4;2017-10-01;546783068,8875000477;224928614,5424999893;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;321854454,34500002861;0,00000000023283064365386963;321854454,34500002861;224928614,5424999893
2017;AIS;AIS3;mssf;EU2020_2;2;2017-04-01;5218332,7900000000;2518553,9900000002;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;2699778,79999999981;-0,00000000005820766091346741;2699778,79999999981;2518553,9899999998
2017;AIS;AIS3;mssf;EU2020_2;3;2017-07-01;2827448,5099999998;1658314,1899999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1169134,32000000007;0,00000000011641532182693481;1169134,32000000007;1658314,1899999999
2017;AIS;AIS3;mssf;EU2020_3;1;2017-01-01;58578,7500000000;29289,3750000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;29289,37500000000;0,00000000000000000000000000;29289,37500000000;29289,3750000000
2017;AIS;AIS3;mssf;EU2020_3;2;2017-04-01;4851430,7500000000;2425715,3750000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;2425715,37500000000;0,00000000000000000000000000;2425715,37500000000;2425715,3750000000
2017;AIS;AIS3;mssf;EU2020_3;3;2017-07-01;35803828,0399999991;13326552,7650000006;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;22477275,27499999851;0,00000000093132257461547852;22477275,27500000224;13326552,7650000006
2017;AIS;AIS3;mssf;EU2020_3;4;2017-10-01;3757782,3599999999;1878891,1750000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1878891,18500000006;-0,00000000023283064365386963;1878891,18499999982;1878891,1749999998
2017;AIS;AIS3;mssf;NA;1;2017-01-01;27255632,3700000010;11270141,6600000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;15985490,70999999903;0,00000000232830643653869629;15985490,71000000089;11270141,6600000020
2017;AIS;AIS3;mssf;NA;2;2017-04-01;140899613,7400000095;57794251,6700000018;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;83105362,07000000775;-0,00000000139698386192321777;83105362,07000000775;57794251,6699999943
2017;AIS;AIS3;mssf;NA;3;2017-07-01;239962420,7000000179;105338198,2800000012;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;134624222,41999998689;0,00000000360887497663497925;134624222,42000001669;105338198,2800000012
2017;AIS;AIS3;mssf;NA;4;2017-10-01;42092391,0199999958;18309080,1099999994;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;23783310,91000000015;-0,00000000139698386192321777;23783310,91000000015;18309080,1099999994
2017;AIS;AIS4;mssf;EU2020_2;2;2017-04-01;3101295,0000000000;1395582,7500000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1705712,25000000000;0,00000000000000000000000000;1705712,25000000000;1395582,7500000000
2017;AIS;AIS4;mssf;EU2020_2;3;2017-07-01;4190087,0000000000;1885539,1499999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;2304547,85000000009;0,00000000000000000000000000;2304547,85000000009;1885539,1499999999
2017;AIS;AIS4;mssf;EU2020_3;1;2017-01-01;149479981,5000000000;54561308,6000000015;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;94918672,90000000596;0,00000000000000000000000000;94918672,90000000596;54561308,6000000015
2017;AIS;AIS4;mssf;EU2020_3;2;2017-04-01;155147158,5399999917;65532488,0600000024;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;89614670,48000000417;-0,00000000570435076951980591;89614670,48000000417;65532488,0599999949
2017;AIS;AIS4;mssf;EU2020_3;3;2017-07-01;74539040,4399999976;31240025,0599999987;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;43299015,38000000268;-0,00000000011641532182693481;43299015,38000000268;31240025,0599999987
2017;AIS;AIS4;mssf;EU2020_3;4;2017-10-01;9813687,0000000000;4008598,2999999998;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;5805088,70000000019;-0,00000000023283064365386963;5805088,70000000019;4008598,2999999998
2017;AIS;AIS4;mssf;NA;1;2017-01-01;259077548,5674999952;103361262,5524999946;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;155716286,01500001550;-0,00000000168438418768346310;155324800,20750001073;103361262,5524999946
2017;AIS;AIS4;mssf;NA;2;2017-04-01;693109203,9375000000;281185493,4125000238;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;411923710,52499997616;0,00000000044019543565809727;411532224,71749997139;281185493,4125000238
2017;AIS;AIS4;mssf;NA;3;2017-07-01;615971626,7675000429;239227605,6324999928;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;376744021,13499999046;0,00000000110958353616297245;376352535,32749998569;239227605,6324999928
2017;AIS;AIS4;mssf;NA;4;2017-10-01;189782127,5674999952;72057131,4224999994;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;117724996,14499999583;0,00000000023646862246096134;117333510,33750000596;72057131,4224999994
2017;AIS;AIS4;prv;NA;3;NA;1117125,0000000000;552976,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;564149,00000000000;0,0000000000
2017;AIS;AIS4;prv;NA;4;NA;587036,0000000000;290582,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;296454,00000000000;0,0000000000
2017;AIS;AIS5;mssf;EU2020_2;2;2017-04-01;1045989,0800000000;784491,8100000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;261497,26999999999;-0,00000000011641532182693481;261497,26999999990;784491,8099999999
2017;AIS;AIS5;mssf;EU2020_2;3;2017-07-01;4889321,1699999999;3666990,8599999999;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1222330,31000000006;0,00000000011641532182693481;1222330,31000000006;3666990,8600000003
2017;AIS;AIS5;mssf;EU2020_2;4;2017-10-01;1069818,2300000000;802363,6700000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;267454,56000000000;-0,00000000011641532182693481;267454,55999999994;802363,6699999999
2017;AIS;AIS5;mssf;EU2020_3;2;2017-04-01;10948020,0000000000;5150751,2999999998;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;5797268,70000000019;0,00000000000000000000000000;5797268,70000000019;5150751,2999999998
2017;AIS;AIS5;mssf;EU2020_3;3;2017-07-01;19358372,0000000000;8501265,1999999993;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;10857106,80000000075;0,00000000000000000000000000;10857106,80000000075;8501265,1999999993
2017;AIS;AIS5;mssf;EU2020_3;4;2017-10-01;23076800,0000000000;9311720,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;13765080,00000000000;0,00000000000000000000000000;13765080,00000000000;9311720,0000000000
2017;AIS;AIS5;mssf;EU2020_5;1;2017-01-01;2956400,0000000000;2512940,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;443460,00000000000;0,00000000000000000000000000;443460,00000000000;2512940,0000000000
2017;AIS;AIS5;mssf;EU2020_5;2;2017-04-01;4090215,0800000001;3451057,5400000000;0,00000000000;0;1,0000000000000000;0,0000000000000000;0,0000000000000000;602550,00000000000;0,00000000000000000000000000;639157,54000000004;3414450,0000000000
2017;AIS;AIS5;mssf;EU2020_5;3;2017-07-01;19579619,1400000006;16384254,2899999991;0,00000000000;0;1,0000000000000000;0,0000000000000000;0,0000000000000000;2826190,60000000009;0,00000000000000000000000000;3195364,85000000009;16015080,0399999991
2017;AIS;AIS5;mssf;EU2020_5;4;2017-10-01;14130870,0000000000;11405435,0000000000;0,00000000000;0;1,0000000000000000;0,0000000000000000;0,0000000000000000;1860000,00000000000;0,00000000000000000000000000;2725435,00000000000;10540000,0000000000
2017;AIS;AIS5;mssf;NA;1;2017-01-01;4622415,0499999998;2125383,3500000001;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;2497031,70000000019;-0,00000000023283064365386963;2497031,69999999972;2125383,3499999996
2017;AIS;AIS5;mssf;NA;2;2017-04-01;109193576,8599999994;46617262,2300000042;866035,52000000002;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;61710279,10999999940;0,00000000000000000000000000;62576314,63000000268;41709727,7400000021
2017;AIS;AIS5;mssf;NA;3;2017-07-01;151096725,3799999952;58714869,5799999982;103289,58000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;92278566,21999999881;0,00000000059662852436304092;92381855,79999999702;58129561,9699999988
2017;HC;HC;mssf;EU2020_1;1;2017-01-01;279954143,0123233199;232502959,0631120503;38998948,96421131492;0;8,0000000000000000;7,0000000000000000;1,0000000000000000;5484314,41500000004;3250679,56999999983236193656921387;47451183,94921130687;36896596,9750000015
2017;HC;HC;mssf;EU2020_1;2;2017-04-01;1110950115,7048797607;925457591,4176211357;168890018,42669066787;0;4,0000000000000000;25,3237000001900618;0,0000000000000000;15174558,10131438449;2502267,00999999977648258209228516;185492524,28725856543;87860680,4065514356
2017;HC;HC;mssf;EU2020_1;3;2017-07-01;2576153324,8474049568;2145184012,2157685757;386026647,69558924437;0;13,0000000000000000;34,3237000001900654;2,0000000000000000;38901665,72685155272;5790777,88999999966472387313842773;430969312,63163667917;232757062,8376659155
2017;HC;HC;mssf;EU2020_1;4;2017-10-01;954166137,8886641264;792972788,1141601801;142616382,24634000659;0;9,0000000000000000;17,0000000000000000;0,0000000000000000;15276655,16816389374;3181962,91000000061467289924621582;161193349,77450391650;77669712,0265681148
2017;HC;HC;mssf;EU2020_4;1;2017-01-01;125288319,7150000036;105751325,4175000042;17242518,10999999940;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;2294476,18750000000;4944698,06000000052154064178466797;19536994,29749999940;43595045,7774999961
2017;HC;HC;mssf;EU2020_4;2;2017-04-01;343294870,5674999952;282320525,9024999738;49259290,09250000119;0;15,0000000000000000;0,0000000000000000;0,0000000000000000;7199066,42250000034;18505341,08250000327825546264648438;60974344,66499999911;136782256,4850000143
2017;HC;HC;mssf;EU2020_4;3;2017-07-01;663957746,3945000172;529681714,6554999948;99173624,89100000262;0;35,0000000000000000;0,0000000000000000;0,0000000000000000;13374897,32799999975;29997038,26100000366568565368652344;134276031,73899999261;145040665,9465000033
2017;HC;HC;mssf;EU2020_4;4;2017-10-01;251516078,8743999898;192291921,2400000095;27488441,08599999920;0;21,0000000000000000;0,0000000000000000;0,0000000000000000;13195372,55839999951;24670604,25600000098347663879394531;59224157,63440000266;132835791,1960000098
2017;HC;HC;mssf;EU2020_5;1;2017-01-01;297611221,3944802284;252588769,3608187139;30245932,37366148084;0;6,0000000000000000;2,0000000000000000;0,0000000000000000;970650,83000000007;0,00000000000000000000000000;45022452,03366149962;5500354,5700000003
2017;HC;HC;mssf;EU2020_5;2;2017-04-01;634418940,2303401232;534811122,9883292913;74703215,61175473034;0;40,0000000000000000;25,3652000002144291;0,0000000000000000;1300604,20238033147;121216,07999999998719431459903717;99607817,24201086164;8178015,1270708516
2017;HC;HC;mssf;EU2020_5;3;2017-07-01;658875252,2073081732;526274433,4555971622;105948078,89386247098;0;44,0000000000000000;52,3652000002144291;1,0000000000000000;2537215,94234534400;60505,64000000015948899090290070;132600818,75171093643;15322078,4404435884
2017;HC;HC;mssf;EU2020_5;4;2017-10-01;339833770,0643132925;277268204,7419499159;36747431,53443486989;0;43,0000000000000000;16,0000000000000000;0,0000000000000000;2870360,83792849584;163562,33000000007450580596923828;62565565,32236336917;16127980,8467691522
2017;HC;HC;mssf;NA;1;2017-01-01;36451344,2838332579;30044731,9977026843;3546672,12113057123;0;0,0000000000000000;2,0000000000000000;0,0000000000000000;1709973,16500000004;1165825,34000000008381903171539307;6406612,28613057174;13819807,2025000006
2017;HC;HC;mssf;NA;2;2017-04-01;85335710,3799289316;69626813,8682121933;8514307,45377687551;0;0,0000000000000000;9,1411000000828473;0,0000000000000000;2783010,78262421908;1747727,59749999921768903732299805;15708896,51171674021;14363009,8967660107
2017;HC;HC;mssf;NA;3;2017-07-01;285977081,1899013519;227149967,5043106675;17008479,23396740854;0;0,0000000000000000;21,1411000000828473;0,0000000000000000;34851044,61017888039;7071522,01899999659508466720581055;58827113,68559068441;147165679,0659441054
2017;HC;HC;mssf;NA;4;2017-10-01;61966759,5681074113;49416936,5546852052;3773344,57512256457;0;0,0000000000000000;7,0000000000000000;0,0000000000000000;5810985,02829964645;505872,74400000000605359673500061;12549823,01342221163;16638758,9196835365
2017;HC;HC;prv;NA;3;NA;754533,0000000000;373493,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;381040,00000000000;0,0000000000
2017;INFR;INFR;mssf;EU2020_3;1;2017-01-01;531068818,9200000167;509973931,5049999952;65390,91000000000;0;0,0000000000000000;9,5000000000000000;0,0000000000000000;14661794,55000000075;0,00000000058207660913467407;21094887,41500000283;29616836,8300000019
2017;INFR;INFR;mssf;EU2020_3;2;2017-04-01;1396122954,2300000191;1160210807,4249999523;430951,81000000000;0;2,0000000000000000;66,5000000000000000;1,0000000000000000;184966344,15999999642;-0,00000000039290171116590500;235912146,80500000715;291784057,1800000072
