dt_zop_rok;quest_class;hermin_class;source;eu20_id;kraj_id;fin_vyuct_czv_wt_pocetobyv;fin_vyuct_eu_wt_pocetobyv;fin_vyuct_sr_wt_pocetobyv;fin_vyuct_sf_wt_pocetobyv;fin_vyuct_kraj_wt_pocetobyv;fin_vyuct_obec_wt_pocetobyv;fin_vyuct_jine_nar_ver_wt_pocetobyv;fin_vyuct_soukr_wt_pocetobyv;fin_vyuct_narodni_verejne_wt_pocetobyv;fin_vyuct_narodni_wt_pocetobyv;fin_vyuct_czv_wt_pocetkraju;fin_vyuct_eu_wt_pocetkraju;fin_vyuct_sr_wt_pocetkraju;fin_vyuct_sf_wt_pocetkraju;fin_vyuct_kraj_wt_pocetkraju;fin_vyuct_obec_wt_pocetkraju;fin_vyuct_jine_nar_ver_wt_pocetkraju;fin_vyuct_soukr_wt_pocetkraju;fin_vyuct_narodni_verejne_wt_pocetkraju;fin_vyuct_narodni_wt_pocetkraju;fin_vyuct_czv_wt_cond;fin_vyuct_eu_wt_cond;fin_vyuct_sr_wt_cond;fin_vyuct_sf_wt_cond;fin_vyuct_obec_wt_cond;fin_vyuct_kraj_wt_cond;fin_vyuct_jine_nar_ver_wt_cond;fin_vyuct_narodni_wt_cond;fin_vyuct_narodni_verejne_wt_cond;fin_vyuct_soukr_wt_cond
2017;INFR;INFR;mssf;EU2020_5;CZ020;5928849,5599999995902;5039522,1200000001118;317042,4800000000396;0;0,0000000000000000000;2,0000000000000000;0,000000000000000000;20600,00000000000000;41200,000000000000000000000000000;889327,43999999982771;5928849,5599999996;5039522,1200000001;317042,48000000004;0;0,0000000000000000;2,0000000000000000;0,0000000000000000;20600,00000000000;41200,00000000000000000000000000;889327,43999999983;5928849,5599999995902;5039522,1200000001118;317042,4800000000396;0;2,0000000000000000;0,0000000000000000000;0,000000000000000000;889327,43999999982771;41200,00000000000000000000000000;20600,00000000000000
2017;INFR;INFR;mssf;EU2020_5;CZ031;5356790,0800000000745;4553271,5599999995902;535679,0100000000093;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;267839,51000000000931;535679,010000000125728547573089600;803518,51999999990221;5356790,0800000001;4553271,5599999996;535679,01000000001;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;267839,51000000001;535679,01000000012572854757308960;803518,51999999990;5356790,0800000000745;4553271,5599999995902;535679,0100000000093;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;803518,51999999990221;535679,01000000012572854757308960;267839,51000000000931
2017;INFR;INFR;mssf;EU2020_5;CZ042;21216642,0899999998510;18034145,7699999995530;2121664,2099999999627;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;1060832,10999999986961;2121664,209999999962747097015380859;3182496,31999999936670;21216642,0899999999;18034145,7699999996;2121664,20999999996;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;1060832,10999999987;2121664,20999999996274709701538086;3182496,31999999937;21216642,0899999998510;18034145,7699999995530;2121664,2099999999627;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;3182496,31999999936670;2121664,20999999996274709701538086;1060832,10999999986961
2017;INFR;INFR;mssf;EU2020_5;CZ051;2029000,0000000000000;1724650,0000000000000;202900,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;101450,00000000000000;202900,000000000000000000000000000;304350,00000000000000;2029000,0000000000;1724650,0000000000;202900,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;101450,00000000000;202900,00000000000000000000000000;304350,00000000000;2029000,0000000000000;1724650,0000000000000;202900,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;304350,00000000000000;202900,00000000000000000000000000;101450,00000000000000
2017;INFR;INFR;mssf;EU2020_5;CZ052;129470,0000000000000;110049,5000000000000;6473,5000000000000;0;0,0000000000000000000;1,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;19420,50000000000000;129470,0000000000;110049,5000000000;6473,50000000000;0;0,0000000000000000;1,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;19420,50000000000;129470,0000000000000;110049,5000000000000;6473,5000000000000;0;1,0000000000000000;0,0000000000000000000;0,000000000000000000;19420,50000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;mssf;EU2020_5;CZ053;2067076,8300000000745;1757015,3000000000466;203984,0799999999872;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;106077,44999999999709;203984,080000000045401975512504578;310061,53000000002794;2067076,8300000001;1757015,3000000000;203984,07999999999;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;106077,45000000000;203984,08000000004540197551250458;310061,53000000003;2067076,8300000000745;1757015,3000000000466;203984,0799999999872;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;310061,53000000002794;203984,08000000004540197551250458;106077,44999999999709
2017;INFR;INFR;mssf;EU2020_5;CZ063;5253078,3799999998882;4465116,6200000001118;363392,5200000000186;0;1,0000000000000000000;0,0000000000000000;0,000000000000000000;100738,60000000000582;201477,200000000069849193096160889;787961,76000000000931;5253078,3799999999;4465116,6200000001;363392,52000000002;0;1,0000000000000000;0,0000000000000000;0,0000000000000000;100738,60000000001;201477,20000000006984919309616089;787961,76000000001;5253078,3799999998882;4465116,6200000001118;363392,5200000000186;0;0,0000000000000000;1,0000000000000000000;0,000000000000000000;787961,76000000000931;201477,20000000006984919309616089;100738,60000000000582
2017;INFR;INFR;mssf;EU2020_5;CZ064;11807331,6600000001490;10036231,9000000003725;743439,1800000000512;0;0,0000000000000000000;2,0000000000000000;0,000000000000000000;153072,60000000000582;306145,199999999720603227615356445;1771099,75999999977648;11807331,6600000001;10036231,9000000004;743439,18000000005;0;0,0000000000000000;2,0000000000000000;0,0000000000000000;153072,60000000001;306145,19999999972060322761535645;1771099,75999999978;11807331,6600000001490;10036231,9000000003725;743439,1800000000512;0;2,0000000000000000;0,0000000000000000000;0,000000000000000000;1771099,75999999977648;306145,19999999972060322761535645;153072,60000000000582
2017;INFR;INFR;mssf;EU2020_5;CZ071;15423867,7400000002235;13110287,5700000002980;1003315,1300000000047;0;1,0000000000000000000;1,0000000000000000;0,000000000000000000;232121,75000000000000;464243,500000000000000000000000000;2313580,16999999992549;15423867,7400000002;13110287,5700000003;1003315,13000000000;0;1,0000000000000000;1,0000000000000000;0,0000000000000000;232121,75000000000;464243,50000000000000000000000000;2313580,16999999993;15423867,7400000002235;13110287,5700000002980;1003315,1300000000047;0;1,0000000000000000;1,0000000000000000000;0,000000000000000000;2313580,16999999992549;464243,50000000000000000000000000;232121,75000000000000
2017;INFR;INFR;mssf;EU2020_5;CZ080;5318597,3099999995902;4520807,7000000001863;265929,8699999999953;0;1,0000000000000000000;0,0000000000000000;0,000000000000000000;39600,00000000000000;19800,000000000000000000000000000;797789,60999999940395;5318597,3099999996;4520807,7000000002;265929,87000000000;0;1,0000000000000000;0,0000000000000000;0,0000000000000000;39600,00000000000;19800,00000000000000000000000000;797789,60999999940;5318597,3099999995902;4520807,7000000001863;265929,8699999999953;0;0,0000000000000000;1,0000000000000000000;0,000000000000000000;797789,60999999940395;19800,00000000000000000000000000;39600,00000000000000
2017;INFR;INFR;mssf;NA;CZ010;767693772,9361405372620;653113723,2224820852280;0,0000000000000;0;0,0000000000000000000;2,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;114580049,71365854144096;706615112,5542857647;600745060,0142856836;0,00000000000;0;0,0000000000000000;2,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;105870052,54000000656;767693772,9361405372620;653113723,2224820852280;0,0000000000000;0;2,0000000000000000;0,0000000000000000000;0,000000000000000000;114580049,71365854144096;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;mssf;NA;CZ020;3802922767,3301205635071;3221507399,3193120956421;9297391,1500000003725;0;3,0000000000000000000;144,0000000000000000;8,000000000000000000;2988217,35000000009313;0,000000000000000000000000000;581415368,01080870628357;3922993224,0526189804;3323598041,4626188278;9297391,15000000037;0;3,0000000000000000;144,0000000000000000;8,0000000000000000;2988217,35000000009;0,00000000000000000000000000;599395182,58999991417;3802922767,3301205635071;3221507399,3193120956421;9297391,1500000003725;0;144,0000000000000000;3,0000000000000000000;8,000000000000000000;581415368,01080870628357;0,00000000000000000000000000;2988217,35000000009313
2017;INFR;INFR;mssf;NA;CZ031;1870105682,4448959827423;1587641844,0948960781097;6741221,6499999994412;0;7,0000000000000000000;39,0000000000000000;0,000000000000000000;3959910,34000000031665;0,000000000000000000000000000;282463838,34999996423721;1870608627,8142857552;1588144789,4642856121;6741221,64999999944;0;7,0000000000000000;39,0000000000000000;0,0000000000000000;3959910,34000000032;0,00000000000000000000000000;282463838,34999996424;1870105682,4448959827423;1587641844,0948960781097;6741221,6499999994412;0;39,0000000000000000;7,0000000000000000000;0,000000000000000000;282463838,34999996423721;0,00000000000000000000000000;3959910,34000000031665
2017;INFR;INFR;mssf;NA;CZ032;817608178,6158213615417;693265562,4388993978500;3319538,3500000000931;0;0,0000000000000000000;50,0000000000000000;0,000000000000000000;366931,25000000000000;0,000000000000000000000000000;124342616,17692185938358;804448746,7976191044;682176000,6176190376;3319538,35000000009;0;0,0000000000000000;50,0000000000000000;0,0000000000000000;366931,25000000000;0,00000000000000000000000000;122272746,17999999225;817608178,6158213615417;693265562,4388993978500;3319538,3500000000931;0;50,0000000000000000;0,0000000000000000000;0,000000000000000000;124342616,17692185938358;0,00000000000000000000000000;366931,25000000000000
2017;INFR;INFR;mssf;NA;CZ041;923961206,1327940225601;783563039,0154895782471;846755,2500000000000;0;0,0000000000000000000;9,0000000000000000;0,000000000000000000;119061,60000000000582;0,000000000000000000000000000;140398167,11730444431305;931426090,5076190233;789988041,7376190424;846755,25000000000;0;0,0000000000000000;9,0000000000000000;0,0000000000000000;119061,60000000001;0,00000000000000000000000000;141438048,76999998093;923961206,1327940225601;783563039,0154895782471;846755,2500000000000;0;9,0000000000000000;0,0000000000000000000;0,000000000000000000;140398167,11730444431305;0,00000000000000000000000000;119061,60000000000582
2017;INFR;INFR;mssf;NA;CZ042;595454917,6761038303375;505005914,7361038327217;2365340,3399999998510;0;0,0000000000000000000;24,0000000000000000;0,000000000000000000;765144,90000000002328;0,000000000116415321826934814;90449002,94000002741814;595391105,8842856884;504942102,9442856908;2365340,33999999985;0;0,0000000000000000;24,0000000000000000;0,0000000000000000;765144,90000000002;0,00000000011641532182693481;90449002,94000002742;595454917,6761038303375;505005914,7361038327217;2365340,3399999998510;0;24,0000000000000000;0,0000000000000000000;0,000000000000000000;90449002,94000002741814;0,00000000011641532182693481;765144,90000000002328
2017;INFR;INFR;mssf;NA;CZ051;1632663138,0801875591278;1390558927,7601876258850;3145660,6699999999255;0;5,0000000000000000000;13,0000000000000000;4,000000000000000000;913627,53000000002794;-0,000000000007275957614183426;242104210,31999999284744;1633895533,1442856789;1391791322,8242857456;3145660,66999999993;0;5,0000000000000000;13,0000000000000000;4,0000000000000000;913627,53000000003;-0,00000000000727595761418343;242104210,31999999285;1632663138,0801875591278;1390558927,7601876258850;3145660,6699999999255;0;13,0000000000000000;5,0000000000000000000;4,000000000000000000;242104210,31999999284744;-0,00000000000727595761418343;913627,53000000002794
2017;INFR;INFR;mssf;NA;CZ052;482609420,2133941650391;409825062,3133941292763;20268451,8000000007451;0;21,0000000000000000000;33,0000000000000000;0,000000000000000000;176366,25000000000000;0,000000000000000000000000000;72784357,90000000596046;481840150,0642856956;409055792,1642857194;20268451,80000000075;0;21,0000000000000000;33,0000000000000000;0,0000000000000000;176366,25000000000;0,00000000000000000000000000;72784357,90000000596;482609420,2133941650391;409825062,3133941292763;20268451,8000000007451;0;33,0000000000000000;21,0000000000000000000;0,000000000000000000;72784357,90000000596046;0,00000000000000000000000000;176366,25000000000000
2017;INFR;INFR;mssf;NA;CZ053;420649689,1367861032486;353100158,6808149218559;3585679,8399999998510;0;1,0000000000000000000;45,0000000000000000;2,000000000000000000;97190,55000000000291;0,000000000000000000000000000;67549530,45597118139267;407028992,4792857170;341613168,7542856932;3585679,83999999985;0;1,0000000000000000;45,0000000000000000;2,0000000000000000;97190,55000000000;0,00000000000000000000000000;65415823,72500000149;420649689,1367861032486;353100158,6808149218559;3585679,8399999998510;0;45,0000000000000000;1,0000000000000000000;2,000000000000000000;67549530,45597118139267;0,00000000000000000000000000;97190,55000000000291
2017;INFR;INFR;mssf;NA;CZ063;4218266066,4213833808899;3583194123,4631567001343;12909696,4700000006706;0;6,0000000000000000000;64,0000000000000000;0,000000000000000000;285500,57000000000698;-0,000000000232830643653869629;635071942,95822668075562;4485578104,6542854309;3810495817,8492856026;12909696,47000000067;0;6,0000000000000000;64,0000000000000000;0,0000000000000000;285500,57000000001;-0,00000000023283064365386963;675082286,80499994755;4218266066,4213833808899;3583194123,4631567001343;12909696,4700000006706;0;64,0000000000000000;6,0000000000000000000;0,000000000000000000;635071942,95822668075562;-0,00000000023283064365386963;285500,57000000000698
2017;INFR;INFR;mssf;NA;CZ064;2576641957,3348083496094;2177270121,9976997375488;8295784,2300000004470;0;4,0000000000000000000;89,0000000000000000;9,000000000000000000;1732825,93999999994412;-0,000000000029103830456733704;399371835,33710849285126;2268657230,7942857742;1915401861,6342856884;8295784,23000000045;0;4,0000000000000000;89,0000000000000000;9,0000000000000000;1732825,93999999994;-0,00000000002910383045673370;353255369,16000002623;2576641957,3348083496094;2177270121,9976997375488;8295784,2300000004470;0;89,0000000000000000;4,0000000000000000000;9,000000000000000000;399371835,33710849285126;-0,00000000002910383045673370;1732825,93999999994412
2017;INFR;INFR;mssf;NA;CZ071;1806179855,2143223285675;1531270166,1743221282959;3255351,6600000001490;0;3,0000000000000000000;58,0000000000000000;5,000000000000000000;378278,91999999998370;0,000000000000000000000000000;274909689,04000002145767;1806656188,7042856216;1531746499,6642856598;3255351,66000000015;0;3,0000000000000000;58,0000000000000000;5,0000000000000000;378278,91999999998;0,00000000000000000000000000;274909689,04000002146;1806179855,2143223285675;1531270166,1743221282959;3255351,6600000001490;0;58,0000000000000000;3,0000000000000000000;5,000000000000000000;274909689,04000002145767;0,00000000000000000000000000;378278,91999999998370
2017;INFR;INFR;mssf;NA;CZ072;718363057,6085218191147;604276925,1785218715668;14694229,8000000007451;0;11,0000000000000000000;57,0000000000000000;1,000000000000000000;3582689,95000000018626;-0,000000000232830643653869629;114086132,42999997735023;718707329,7742856741;604621197,3442857265;14694229,80000000075;0;11,0000000000000000;57,0000000000000000;1,0000000000000000;3582689,95000000019;-0,00000000023283064365386963;114086132,42999997735;718363057,6085218191147;604276925,1785218715668;14694229,8000000007451;0;57,0000000000000000;11,0000000000000000000;1,000000000000000000;114086132,42999997735023;-0,00000000023283064365386963;3582689,95000000018626
2017;INFR;INFR;mssf;NA;CZ080;3753192648,4547195434570;3184975264,2147192955017;2837228,7000000001863;0;2,0000000000000000000;41,0000000000000000;0,000000000000000000;12897719,56000000052154;-0,000000001862645149230957031;568217384,24000000953674;3752465920,3742856979;3184248536,1342854500;2837228,70000000019;0;2,0000000000000000;41,0000000000000000;0,0000000000000000;12897719,56000000052;-0,00000000186264514923095703;568217384,24000000954;3753192648,4547195434570;3184975264,2147192955017;2837228,7000000001863;0;41,0000000000000000;2,0000000000000000000;0,000000000000000000;568217384,24000000953674;-0,00000000186264514923095703;12897719,56000000052154
2017;INFR;INFR;mssf;NA;NA;0,0000000000000;0,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;0,00000000000000;0,0000000000;0,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;0,00000000000;0,0000000000000;0,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;0,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ010;30877824,0000000000000;15284510,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;15593314,00000000000000;30877824,0000000000;15284510,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;15593314,00000000000;30877824,0000000000000;15284510,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;15593314,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ020;33808664,0000000000000;16735273,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;17073391,00000000000000;33808664,0000000000;16735273,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;17073391,00000000000;33808664,0000000000000;16735273,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;17073391,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ031;66902657,0000000000000;33116785,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;33785872,00000000000000;66902657,0000000000;33116785,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;33785872,00000000000;66902657,0000000000000;33116785,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;33785872,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ032;20690839,0000000000000;10241955,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;10448884,00000000000000;20690839,0000000000;10241955,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;10448884,00000000000;20690839,0000000000000;10241955,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;10448884,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ041;11370429,0000000000000;5628359,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;5742070,00000000000000;11370429,0000000000;5628359,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;5742070,00000000000;11370429,0000000000000;5628359,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;5742070,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ042;6623232,0000000000000;3278497,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;3344735,00000000000000;6623232,0000000000;3278497,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;3344735,00000000000;6623232,0000000000000;3278497,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;3344735,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ051;2145956,0000000000000;1062246,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;1083710,00000000000000;2145956,0000000000;1062246,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;1083710,00000000000;2145956,0000000000000;1062246,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;1083710,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ052;20383817,0000000000000;10089985,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;10293832,00000000000000;20383817,0000000000;10089985,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;10293832,00000000000;20383817,0000000000000;10089985,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;10293832,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ053;23148195,0000000000000;11458350,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;11689845,00000000000000;23148195,0000000000;11458350,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;11689845,00000000000;23148195,0000000000000;11458350,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;11689845,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ063;51443465,0000000000000;25464496,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;25978969,00000000000000;51443465,0000000000;25464496,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;25978969,00000000000;51443465,0000000000000;25464496,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;25978969,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ064;38694698,0000000000000;19153866,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;19540832,00000000000000;38694698,0000000000;19153866,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;19540832,00000000000;38694698,0000000000000;19153866,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;19540832,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ071;16615903,0000000000000;8224865,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;8391038,00000000000000;16615903,0000000000;8224865,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;8391038,00000000000;16615903,0000000000000;8224865,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;8391038,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ072;56111487,0000000000000;27775169,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;28336318,00000000000000;56111487,0000000000;27775169,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;28336318,00000000000;56111487,0000000000000;27775169,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;28336318,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;INFR;INFR;prv;NA;CZ080;19427705,0000000000000;9616703,0000000000000;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;0,00000000000000;0,000000000000000000000000000;9811002,00000000000000;19427705,0000000000;9616703,0000000000;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,00000000000;0,00000000000000000000000000;9811002,00000000000;19427705,0000000000000;9616703,0000000000000;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;9811002,00000000000000;0,00000000000000000000000000;0,00000000000000
2017;RD;RD;mssf;EU2020_2;CZ010;62932090,3044499754906;41554741,8526250198483;10537888,2622339874506;0;7,0000000000000000000;0,0000000000000000;0,000000000000000000;3764679,42959096422419;16086925,852233987301588058471679688;21377348,45182495191693;58675035,6133333296;38517333,3466666639;9531094,82499999925;0;7,0000000000000000;0,0000000000000000;0,0000000000000000;3551826,68166666664;15080132,41499999910593032836914062;20157702,26666666567;58675035,6133333295584;38517333,3466666638851;9531094,8249999992549;0;0,0000000000000000;7,0000000000000000000;0,000000000000000000;20157702,26666666567326;15080132,41499999910593032836914062;3551826,68166666664183
2017;RD;RD;mssf;EU2020_2;CZ020;1678378346,5615222454071;1120301256,3473553657532;120524960,3868034631014;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;437552129,82736337184906;120524960,386803463101387023925781250;558077090,21416676044464;1980800892,4433333874;1374095140,8873333931;149633517,34499999881;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;457072234,21100002527;149633517,34500002861022949218750000;606705751,55599999428;1980800892,4433333873749;1374095140,8873333930969;149633517,3449999988079;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;606705751,55599999427795;149633517,34500002861022949218750000;457072234,21100002527237
2017;RD;RD;mssf;EU2020_2;CZ031;159002290,2742302715778;65017132,0852460116148;743572,7700000000186;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;93241585,41898426413536;743572,769999996176920831203460693;93985158,18898425996304;161581509,6933333278;66359894,0316666663;743572,77000000002;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;94478042,89166666567;743572,76999999652616679668426514;95221615,66166666150;161581509,6933333277702;66359894,0316666662693;743572,7700000000186;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;95221615,66166666150093;743572,76999999652616679668426514;94478042,89166666567326
2017;RD;RD;mssf;EU2020_2;CZ032;770369844,6814677715302;581355201,2185182571411;58273713,2326221168041;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;130740930,23032742738724;58273713,232622139155864715576171875;189014643,46294957399368;481995203,0549999475;336884182,9049999714;29875224,57999999821;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;115235795,56999999285;29875224,58000000938773155212402344;145111020,15000000596;481995203,0549999475479;336884182,9049999713898;29875224,5799999982119;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;145111020,15000000596046;29875224,58000000938773155212402344;115235795,56999999284744
2017;RD;RD;mssf;EU2020_2;CZ041;45278954,1596624180675;20867664,8460372649133;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;24411289,31362515687943;-0,000000000446508667667537317;24411289,31362515687943;46783079,7000000030;21600537,0749999993;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;25182542,62500000000;-0,00000000032014213502407074;25182542,62500000000;46783079,7000000029802;21600537,0749999992549;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;25182542,62500000000000;-0,00000000032014213502407074;25182542,62500000000000
2017;RD;RD;mssf;EU2020_2;CZ042;175768265,3174237012863;61916635,4722493663430;15123,3658293568369;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;113836506,47934496402740;15123,365829360240240930579602718;113851629,84517432749271;184986549,6216666698;67658762,9156666696;277668,76666666666;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;117050117,93933333457;277668,76666666986420750617980957;117327786,70600000024;184986549,6216666698456;67658762,9156666696072;277668,7666666666628;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;117327786,70600000023842;277668,76666666986420750617980957;117050117,93933333456516
2017;RD;RD;mssf;EU2020_2;CZ051;89700337,3812490701675;44291557,9495944306254;0,0000000000000;0;0,0000000000000000000;0,0000000000000000;0,000000000000000000;45408779,43165463954210;-0,000000000136879859764977069;45408779,43165463954210;93187563,2699999958;46857215,0199999958;0,00000000000;0;0,0000000000000000;0,0000000000000000;0,0000000000000000;46330348,25000000000;0,00000000043655745685100555;46330348,25000000000;93187563,2699999958277;46857215,0199999958277;0,0000000000000;0;0,0000000000000000;0,0000000000000000000;0,000000000000000000;46330348,25000000000000;0,00000000043655745685100555;46330348,25000000000000
