dt_zop_rok;quest_class;hermin_class;source;dt_zop_kvartal;dt_zop_kvartal_datum;kraj_id;fin_vyuct_czv_wt_pocetobyv;fin_vyuct_eu_wt_pocetobyv;fin_vyuct_sr_wt_pocetobyv;fin_vyuct_sf_wt_pocetobyv;fin_vyuct_kraj_wt_pocetobyv;fin_vyuct_obec_wt_pocetobyv;fin_vyuct_jine_nar_ver_wt_pocetobyv;fin_vyuct_soukr_wt_pocetobyv;fin_vyuct_narodni_verejne_wt_pocetobyv;fin_vyuct_narodni_wt_pocetobyv;fin_vyuct_czv_wt_pocetkraju;fin_vyuct_eu_wt_pocetkraju;fin_vyuct_sr_wt_pocetkraju;fin_vyuct_sf_wt_pocetkraju;fin_vyuct_kraj_wt_pocetkraju;fin_vyuct_obec_wt_pocetkraju;fin_vyuct_jine_nar_ver_wt_pocetkraju;fin_vyuct_soukr_wt_pocetkraju;fin_vyuct_narodni_verejne_wt_pocetkraju;fin_vyuct_narodni_wt_pocetkraju;fin_vyuct_czv_wt_cond;fin_vyuct_eu_wt_cond;fin_vyuct_sr_wt_cond;fin_vyuct_sf_wt_cond;fin_vyuct_obec_wt_cond;fin_vyuct_kraj_wt_cond;fin_vyuct_jine_nar_ver_wt_cond;fin_vyuct_narodni_wt_cond;fin_vyuct_narodni_verejne_wt_cond;fin_vyuct_soukr_wt_cond
2016;AIS;AIS2;mssf;2;2016-04-01;CZ064;124825,0000000000000;62412,50000000000000;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;62412,50000000000000;0,000000000000000000000000000;62412,50000000000000;124825,0000000000;62412,5000000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;62412,500000000000;0,00000000000000000000000000;62412,50000000000;124825,0000000000000;62412,50000000000000;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;62412,50000000000000;0,000000000000000000000000000;62412,50000000000000
2016;AIS;AIS2;mssf;3;2016-07-01;CZ020;4214279,3799999998882;2057743,12000000011176;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;2156536,25999999977648;0,000000000000000000000000000;2156536,25999999977648;4214279,3799999999;2057743,1200000001;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;2156536,259999999776;0,00000000000000000000000000;2156536,25999999978;4214279,3799999998882;2057743,12000000011176;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;2156536,25999999977648;0,000000000000000000000000000;2156536,25999999977648
2016;AIS;AIS2;mssf;3;2016-07-01;CZ031;1048354,0000000000000;471759,29999999998836;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;576594,69999999995343;0,000000000000000000000000000;576594,69999999995343;1048354,0000000000;471759,3000000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;576594,699999999953;0,00000000000000000000000000;576594,69999999995;1048354,0000000000000;471759,29999999998836;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;576594,69999999995343;0,000000000000000000000000000;576594,69999999995343
2016;AIS;AIS2;mssf;3;2016-07-01;CZ032;3498270,7200000002049;1730685,36000000010245;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;1767585,36000000010245;0,000000000000000000000000000;1767585,36000000010245;3498270,7200000002;1730685,3600000001;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;1767585,360000000102;0,00000000000000000000000000;1767585,36000000010;3498270,7200000002049;1730685,36000000010245;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;1767585,36000000010245;0,000000000000000000000000000;1767585,36000000010245
2016;AIS;AIS2;mssf;3;2016-07-01;CZ041;806251,0500000000466;403125,52000000001863;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;403125,53000000002794;0,000000000000000000000000000;403125,53000000002794;806251,0500000000;403125,5200000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;403125,530000000028;0,00000000000000000000000000;403125,53000000003;806251,0500000000466;403125,52000000001863;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;403125,53000000002794;0,000000000000000000000000000;403125,53000000002794
2016;AIS;AIS2;mssf;3;2016-07-01;CZ042;727239,2600000000093;327257,66000000003260;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;399981,59999999997672;0,000000000000000000000000000;399981,59999999997672;727239,2600000000;327257,6600000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;399981,599999999977;0,00000000000000000000000000;399981,59999999998;727239,2600000000093;327257,66000000003260;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;399981,59999999997672;0,000000000000000000000000000;399981,59999999997672
2016;AIS;AIS2;mssf;3;2016-07-01;CZ051;514246,5599999999977;231410,94000000000233;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;282835,61999999999534;0,000000000000000000000000000;282835,61999999999534;514246,5600000000;231410,9400000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;282835,619999999995;0,00000000000000000000000000;282835,62000000000;514246,5599999999977;231410,94000000000233;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;282835,61999999999534;0,000000000000000000000000000;282835,61999999999534
2016;AIS;AIS2;mssf;3;2016-07-01;CZ052;878327,5000000000000;439163,75000000000000;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;439163,75000000000000;0,000000000000000000000000000;439163,75000000000000;878327,5000000000;439163,7500000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;439163,750000000000;0,00000000000000000000000000;439163,75000000000;878327,5000000000000;439163,75000000000000;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;439163,75000000000000;0,000000000000000000000000000;439163,75000000000000
2016;AIS;AIS2;mssf;3;2016-07-01;CZ053;760454,0000000000000;342204,29999999998836;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;418249,70000000001164;-0,000000000014551915228366852;418249,70000000001164;760454,0000000000;342204,3000000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;418249,700000000012;-0,00000000001455191522836685;418249,70000000001;760454,0000000000000;342204,29999999998836;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;418249,70000000001164;-0,000000000014551915228366852;418249,70000000001164
2016;AIS;AIS2;mssf;3;2016-07-01;CZ063;6755770,9399999994785;3272348,81000000005588;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;3483422,12999999988824;0,000000000000000000000000000;3483422,12999999988824;6755770,9399999995;3272348,8100000001;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;3483422,129999999888;0,00000000000000000000000000;3483422,12999999989;6755770,9399999994785;3272348,81000000005588;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;3483422,12999999988824;0,000000000000000000000000000;3483422,12999999988824
2016;AIS;AIS2;mssf;3;2016-07-01;CZ064;8927072,3900000005960;4358011,73000000044703;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;4569060,66000000014901;0,000000000058207660913467407;4569060,66000000014901;8927072,3900000006;4358011,7300000004;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;4569060,660000000149;0,00000000005820766091346741;4569060,66000000015;8927072,3900000005960;4358011,73000000044703;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;4569060,66000000014901;0,000000000058207660913467407;4569060,66000000014901
2016;AIS;AIS2;mssf;3;2016-07-01;CZ071;1108996,5700000000652;554498,28000000002794;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;554498,29000000003725;0,000000000000000000000000000;554498,29000000003725;1108996,5700000001;554498,2800000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;554498,290000000037;0,00000000000000000000000000;554498,29000000004;1108996,5700000000652;554498,28000000002794;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;554498,29000000003725;0,000000000000000000000000000;554498,29000000003725
2016;AIS;AIS2;mssf;3;2016-07-01;CZ072;9230853,7200000006706;4452002,17999999970198;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;4778851,54000000003725;0,000000000029103830456733704;4778851,54000000003725;9230853,7200000007;4452002,1799999997;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;4778851,540000000037;0,00000000002910383045673370;4778851,54000000004;9230853,7200000006706;4452002,17999999970198;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;4778851,54000000003725;0,000000000029103830456733704;4778851,54000000003725
2016;AIS;AIS2;mssf;3;2016-07-01;CZ080;4512674,5999999996275;2108737,60999999986961;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;2403936,99000000022352;-0,000000000029103830456733704;2403936,99000000022352;4512674,5999999996;2108737,6099999999;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;2403936,990000000224;-0,00000000002910383045673370;2403936,99000000022;4512674,5999999996275;2108737,60999999986961;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;2403936,99000000022352;-0,000000000029103830456733704;2403936,99000000022352
2016;AIS;AIS2;mssf;4;2016-10-01;CZ020;1039022,4599999999627;519511,22999999998137;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;519511,22999999998137;0,000000000000000000000000000;519511,22999999998137;1039022,4600000000;519511,2300000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;519511,229999999981;0,00000000000000000000000000;519511,22999999998;1039022,4599999999627;519511,22999999998137;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;519511,22999999998137;0,000000000000000000000000000;519511,22999999998137
2016;AIS;AIS2;mssf;4;2016-10-01;CZ031;2699642,0400000000373;1349821,02000000001863;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;1349821,02000000001863;0,000000000000000000000000000;1349821,02000000001863;2699642,0400000000;1349821,0200000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;1349821,020000000019;0,00000000000000000000000000;1349821,02000000002;2699642,0400000000373;1349821,02000000001863;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;1349821,02000000001863;0,000000000000000000000000000;1349821,02000000001863
2016;AIS;AIS2;mssf;4;2016-10-01;CZ032;1337235,3400000000838;668617,67000000004191;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;668617,67000000004191;0,000000000000000000000000000;668617,67000000004191;1337235,3400000001;668617,6700000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;668617,670000000042;0,00000000000000000000000000;668617,67000000004;1337235,3400000000838;668617,67000000004191;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;668617,67000000004191;0,000000000000000000000000000;668617,67000000004191
2016;AIS;AIS2;mssf;4;2016-10-01;CZ042;1073802,8999999999069;536901,44999999995343;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;536901,44999999995343;0,000000000000000000000000000;536901,44999999995343;1073802,8999999999;536901,4500000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;536901,449999999953;0,00000000000000000000000000;536901,44999999995;1073802,8999999999069;536901,44999999995343;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;536901,44999999995343;0,000000000000000000000000000;536901,44999999995343
2016;AIS;AIS2;mssf;4;2016-10-01;CZ051;455030,0000000000000;204763,50000000000000;0,00000000000000;0;0,0000000000000000000;0,000000000000000;0,00000000000000000;250266,50000000000000;0,000000000000000000000000000;250266,50000000000000;455030,0000000000;204763,5000000000;0,00000000000;0;0,000000000000000;0,000000000000000;0,0000000000000000;250266,500000000000;0,00000000000000000000000000;250266,50000000000;455030,0000000000000;204763,50000000000000;0,0000000000000;0;0,000000000000000;0,0000000000000000000;0,00000000000000000;250266,50000000000000;0,000000000000000000000000000;250266,50000000000000
