dt_zop_rok;quest_class;hermin_class;source;tc_id;eu20_id;fin_vyuct_czv;fin_vyuct_eu;fin_vyuct_sr;fin_vyuct_sf;fin_vyuct_kraj;fin_vyuct_obec;fin_vyuct_jine_nar_ver;fin_vyuct_soukr;fin_vyuct_narodni_verejne;fin_vyuct_narodni
2017;AIS;AIS4;mssf;TC03;NA;92550456,5699999928;42603985,6799999997;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;49946470,89000000060;0,0000000003783497959375381469726562500000;49946470,89000000060
2017;AIS;AIS4;mssf;TC04;EU2020_3;388979867,4800000191;155342420,0200000107;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;233637447,46000000834;-0,0000000060535967350006103515625000000000;233637447,46000000834
2017;AIS;AIS4;prv;NA;NA;1704161,0000000000;843558,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;860603,00000000000
2017;AIS;AIS5;mssf;TC01;EU2020_2;7005128,4800000004;5253846,3399999999;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;1751282,13999999990;-0,0000000001164153218269348144531250000000;1751282,14000000013
2017;AIS;AIS5;mssf;TC02;NA;70877701,5799999982;17719425,3900000006;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;53158276,18999999762;0,0000000004656612873077392578125000000000;53158276,18999999762
2017;AIS;AIS5;mssf;TC03;NA;194035015,7100000083;89738089,7699999958;969325,09999999998;0;0,000000000000000;0,0000000000000000;0,000000000000000;103327600,84000000358;-0,0000000001018634065985679626464843750000;104296925,93999999762
2017;AIS;AIS5;mssf;TC04;EU2020_3;53383192,0000000000;22963736,5000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;30419455,50000000000;0,0000000000000000000000000000000000000000;30419455,50000000000
2017;AIS;AIS5;mssf;TC09;EU2020_5;40757104,2199999988;33753686,8299999982;0,00000000000;0;3,000000000000000;0,0000000000000000;0,000000000000000;5732200,59999999963;0,0000000000000000000000000000000000000000;7003417,38999999966
2017;HC;HC;mssf;TC03;NA;52630314,4600000009;26315157,1999999993;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;26315157,25999999791;-0,0000000004656612873077392578125000000000;26315157,25999999791
2017;HC;HC;mssf;TC08;EU2020_1;4921223721,4532718658;4096117350,8106617928;736531997,33283126354;0;34,000000000000000;83,6474000003801308;3,000000000000000;74837193,41132983565;14725687,3799999989569187164306640625000000000000;825106370,64261043072
2017;HC;HC;mssf;TC09;EU2020_4;402408402,5939999819;337250600,8235800266;55923464,85041999817;0;0,000000000000000;0,0000000000000000;0,000000000000000;9234336,91999999993;18717082,9100000038743019104003906250000000000000;65157801,77041999996
2017;HC;HC;mssf;TC09;EU2020_5;1930739183,8964416981;1590942530,5466949940;247644658,41371354461;0;133,000000000000000;95,7304000004288582;1,000000000000000;7678831,81265417114;345284,0500000002211891114711761474609375000000;339796653,34974664450
2017;HC;HC;mssf;TC10;EU2020_4;981648612,9573999643;772794886,3919199705;137240409,32907998562;0;71,000000000000000;0,0000000000000000;0,000000000000000;26829475,57640000060;59400598,7494999989867210388183593750000000000000;208853726,56547999382
2017;HC;HC;mssf;TC10;NA;413174254,9986000061;346355715,2645000219;32583725,97049999982;0;0,000000000000000;39,0000000000000000;0,000000000000000;18765803,06359999999;10490947,7004999965429306030273437500000000000000;66818539,73409999907
2017;HC;HC;mssf;TC11;NA;3926325,9631709708;3567577,4604107607;259077,41349742058;0;0,000000000000000;0,2822000001656958;0,000000000000000;74053,26250274788;0,0000000000000000000000000000000000000000;358748,50276021019
2017;HC;HC;mssf;NA;NA;0,0000000000;0,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;0,00000000000
2017;HC;HC;prv;NA;NA;754533,0000000000;373493,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;381040,00000000000
2017;INFR;INFR;mssf;TC04;EU2020_3;1729229893,5399999619;852775417,1699999571;5527420,41000000015;0;26,000000000000000;247,0000000000000000;5,000000000000000;327887603,56000000238;0,0000000019354047253727912902832031250000;876454476,37000000477
2017;INFR;INFR;mssf;TC05;NA;1224566430,0099999905;996667880,1499999762;30306172,64999999851;0;1,000000000000000;311,0000000000000000;0,000000000000000;23555540,12000000104;-0,0000000020954757928848266601562500000000;227898549,86000001431
2017;INFR;INFR;mssf;TC06;EU2020_3;3628153861,0199999809;3221104384,5399999619;3396476,66000000015;0;0,000000000000000;173,0000000000000000;1,000000000000000;340462965,24000000954;0,0000000048894435167312622070312500000000;407049476,48000001907
2017;INFR;INFR;mssf;TC06;NA;1600383714,2999999523;1354742472,3399999142;0,00000000000;0;4,000000000000000;357,0000000000000000;29,000000000000000;4707924,58999999985;-0,0000000001527951098978519439697265625000;245641241,95999997854
2017;INFR;INFR;mssf;TC07;EU2020_3;35263842,0000000000;14105536,8000000007;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;21158305,19999999925;-0,0000000004656612873077392578125000000000;21158305,19999999925
2017;INFR;INFR;mssf;TC07;NA;21561362213,2900009155;18327157880,1199989319;61256157,25999999791;0;58,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;3234204333,17000007629
2017;INFR;INFR;mssf;TC09;EU2020_5;78047340,0300000012;65109416,2300000042;5763819,97999999952;0;7,000000000000000;6,0000000000000000;0,000000000000000;2779609,29999999981;5158134,1099999994039535522460937500000000000000;12937923,79999999888
2017;INFR;INFR;mssf;NA;NA;0,0000000000;0,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;0,00000000000
2017;INFR;INFR;prv;NA;NA;398244871,0000000000;197131059,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;201113812,00000000000
